samplingLocation,GEOID,n,positive,fitted.values.mean,fitted.values.sd,fitted.values.0.025quant,fitted.values.0.5quant,fitted.values.0.975quant,fitted.values.mode
daycare,53033029802,0,0,0.822803746,0.302791338,0.383982827,0.772172875,1.553142093,0.680083669
daycare,53033030100,0,0,0.991495621,0.421355276,0.410524732,0.912504124,2.028792902,0.772949716
daycare,53033030202,1,1,1.149375218,0.413057714,0.546225541,1.081641356,2.14233016,0.957959027
daycare,53033030304,3,3,1.558547728,0.584407723,0.716736087,1.459318455,2.971915485,1.279446566
daycare,53033030309,1,1,1.291076135,0.480777951,0.596972672,1.209901063,2.452676245,1.06255847
daycare,53033030312,5,5,1.965621025,0.7725276,0.870256285,1.829388689,3.846490639,1.584682028
daycare,53033030314,1,1,1.249254379,0.497345965,0.547204561,1.160646873,2.462360163,1.001882374
daycare,53033030401,1,1,1.046034233,0.370661119,0.502412634,0.985958317,1.935295045,0.876002422
daycare,53033030503,0,0,0.734780472,0.299118598,0.315847899,0.680544746,1.46669079,0.58380313
daycare,53033030700,1,1,0.82500291,0.339318551,0.351514446,0.762981198,1.656489435,0.65260506
daycare,53033030801,3,3,0.998270534,0.350025798,0.483246099,0.942035112,1.836773279,0.838927874
daycare,53033031204,1,1,0.750892308,0.26693494,0.359788026,0.707512369,1.391593111,0.628157242
daycare,53033031206,0,0,0.702833905,0.289453835,0.299119497,0.649871998,1.41226186,0.555646836
daycare,53033031301,0,0,0.781170001,0.371422407,0.291149489,0.705472769,1.709871392,0.575393537
daycare,53033031601,1,1,0.790523351,0.339928451,0.323884547,0.726219964,1.628750948,0.612912742
daycare,53033032011,0,0,0.657148666,0.265974284,0.283871306,0.609140994,1.307425029,0.523398054
daycare,53033032103,2,2,0.885078721,0.322577153,0.41613631,0.831565458,1.662073903,0.734077643
daycare,53033032104,1,1,0.825598217,0.329337182,0.361030755,0.766830705,1.629131156,0.661573215
daycare,53033032207,0,0,0.818888926,0.334848052,0.350661244,0.757962278,1.638743683,0.649393977
daycare,53033031706,1,1,0.792580015,0.323074127,0.340309172,0.733940056,1.5832549,0.629373295
daycare,53033031903,1,1,0.805915135,0.296580793,0.376096936,0.756322142,1.52127506,0.66612089
daycare,53033031904,1,1,0.827470481,0.330867635,0.361130628,0.768318989,1.635009556,0.662422329
daycare,53033031907,1,1,0.808395006,0.298117225,0.376641296,0.758459499,1.527674924,0.667666788
daycare,53033032007,1,1,0.747617141,0.260858158,0.363219329,0.705878485,1.372082587,0.629288649
daycare,53033032210,0,0,0.740264367,0.265069053,0.352768478,0.696928296,1.377139543,0.617748715
daycare,53033032215,0,0,0.815582899,0.315316423,0.365985214,0.760704153,1.581489762,0.661814147
daycare,53033032307,0,0,0.916260123,0.380683746,0.386990217,0.846127434,1.850447301,0.72159807
daycare,53033032311,0,0,0.865703572,0.374640968,0.352650443,0.794488215,1.790357113,0.669179833
daycare,53033032315,0,0,0.842770617,0.313822503,0.389696132,0.789786274,1.600987807,0.693612499
daycare,53033032320,0,0,0.990790255,0.433239652,0.399823087,0.907786347,2.061624897,0.762071346
daycare,53033032321,0,0,1.16439626,0.39746758,0.574815519,1.101958835,2.112952523,0.986968714
daycare,53033032323,1,1,1.074422477,0.438763096,0.460600564,0.994669825,2.14850768,0.852513052
daycare,53033032325,0,0,0.946099703,0.390043574,0.402291215,0.874675075,1.90220516,0.747632011
daycare,53033032328,3,3,1.213646991,0.459660754,0.553707971,1.134962162,2.326904009,0.992607644
daycare,53033032401,2,2,1.013360344,0.416500178,0.432027038,0.937272281,2.033877197,0.801842213
daycare,53033032402,0,0,0.803808636,0.385052525,0.297382426,0.724911828,1.767562777,0.589623245
daycare,53033032601,1,1,0.814475659,0.356909952,0.328027782,0.745984464,1.696912232,0.625804834
daycare,53033032703,0,0,0.684748269,0.321296637,0.25854182,0.61988965,1.486673221,0.508039182
daycare,53033022702,9,9,5.64754521,1.66609904,3.074708249,5.41672923,9.5443523,4.983179345
daycare,53033001800,1,1,3.64971689,1.181445989,1.870115854,3.472306475,6.448382216,3.143069626
daycare,53033003100,28,28,23.42968801,4.337008723,16.07645552,23.03829056,33.01859315,22.27518518
daycare,53033004900,6,6,8.6637056,2.195259915,5.150189751,8.398279882,13.69692852,7.891765048
daycare,53033005302,2,2,5.518820897,1.497063732,3.159206894,5.326318406,8.981448742,4.961305127
daycare,53033005900,11,11,12.8732605,2.8485944,8.187922211,12.56919651,19.29740609,11.98266099
daycare,53033008300,7,7,8.454917187,2.298720984,4.833675225,8.158731935,13.77330704,7.597239632
daycare,53033009600,9,9,6.134143967,1.889373463,3.249155501,5.862343348,10.57916364,5.354410248
daycare,53033010500,10,10,5.876886226,1.715099158,3.221106603,5.641534508,9.882452478,5.198909794
daycare,53033020402,0,0,1.717094244,0.739437691,0.702584857,1.577060762,3.540843692,1.330391899
daycare,53033021802,2,2,2.127962568,0.779735903,0.996372348,1.998038026,4.007553824,1.761558574
daycare,53033022201,1,1,3.316773142,1.087520631,1.684587472,3.151667314,5.897546486,2.845815105
daycare,53033023300,0,0,0.982731918,0.362981443,0.457305052,0.921852823,1.858709059,0.811191439
daycare,53033024000,2,2,2.453538232,0.794621756,1.256772038,2.334164689,4.33600428,2.112647434
daycare,53033024902,0,0,0.740974764,0.322138554,0.300588545,0.679525793,1.536558532,0.571512377
daycare,53033025601,0,0,0.788822013,0.307349226,0.351738759,0.73499571,1.53620243,0.638148135
daycare,53033026002,2,2,1.329271835,0.54714449,0.56599367,1.229202639,2.670174499,1.051146532
daycare,53033027000,0,0,1.084151807,0.410569943,0.494671335,1.013876643,2.078499662,0.886733945
daycare,53033027600,0,0,1.061778617,0.456857899,0.434773243,0.975314335,2.188441848,0.822979442
daycare,53033029004,0,0,0.834986995,0.323756633,0.373808161,0.778507911,1.6217201,0.676791379
daycare,53033029901,0,0,0.880152405,0.35392268,0.382303409,0.816596784,1.744653465,0.70293952
daycare,53033030305,0,0,1.066608115,0.448443373,0.445832309,0.98322917,2.168923758,0.835571038
daycare,53033030501,0,0,0.774807555,0.270945911,0.375814291,0.73137437,1.423625263,0.651704487
daycare,53033031605,0,0,0.677380547,0.280815214,0.286646543,0.625735012,1.366278214,0.53398678
daycare,53033032003,0,0,0.677244256,0.245713556,0.319526967,0.636633879,1.268716654,0.562596263
daycare,53033032313,0,0,1.015572477,0.356554882,0.491149545,0.958226037,1.869872644,0.853104434
daycare,53033032327,1,1,0.96879774,0.364424179,0.4444085,0.906760687,1.850541676,0.794375922
daycare,53033025602,1,1,0.834115504,0.3178456,0.378703828,0.77943793,1.604576423,0.68063345
daycare,53033005301,7,7,7.329663396,2.012808696,4.166265241,7.067985912,11.99265899,6.572374848
daycare,53033020300,0,0,1.229219094,0.525510703,0.506249337,1.130249437,2.524015949,0.955632183
daycare,53033025804,1,1,0.840256995,0.317912562,0.383670764,0.78588226,1.610099251,0.687489181
daycare,53033027200,0,0,0.959150919,0.359142695,0.44158263,0.898240722,1.827548655,0.78779908
daycare,53033031400,2,2,1.046592133,0.534944916,0.362396806,0.93189309,2.397037235,0.738859964
daycare,53033031704,0,0,0.726236592,0.256064994,0.350108568,0.684905448,1.340135476,0.609195255
daycare,53033032002,2,2,0.882377264,0.331262266,0.405397628,0.826075748,1.683659347,0.724042334
daycare,53033031202,1,1,0.757605422,0.287277632,0.345319964,0.708382053,1.453483135,0.619348853
daycare,53033009400,7,7,6.467901416,1.743897224,3.715358372,6.244877513,10.49825076,5.821750798
daycare,53033010200,2,2,2.232780367,0.737017277,1.12876002,2.120246587,3.983417883,1.911977597
daycare,53033023900,0,0,1.651651835,0.518160251,0.86435431,1.575913432,2.873780858,1.434739802
daycare,53033024701,0,0,0.969088862,0.348178812,0.460635341,0.91200592,1.806050444,0.807767829
daycare,53033029206,2,2,0.997378008,0.323875101,0.509959245,0.948612817,1.764923716,0.858154562
daycare,53033001100,4,4,5.336261885,1.538032663,2.94721931,5.127517871,8.922290293,4.734365848
daycare,53033002600,30,30,21.86768504,4.042939791,15.01174921,21.50324845,30.80527943,20.79266022
daycare,53033004600,12,12,10.34686093,2.383435871,6.456612424,10.08279288,15.7476912,9.574916596
daycare,53033006000,4,4,7.877193793,2.000767257,4.676630749,7.634755408,12.46588341,7.172211797
daycare,53033008800,9,9,8.141217504,2.114168725,4.775682771,7.879837724,13.00368354,7.382192438
daycare,53033010401,1,1,2.198753544,0.731893195,1.105055475,2.086202966,3.939258268,1.878147052
daycare,53033011600,3,3,3.025247067,1.035033974,1.490981426,2.862342338,5.496150125,2.562436949
daycare,53033021500,3,3,3.11293274,1.116005203,1.482096602,2.930294914,5.794791032,2.596663204
daycare,53033022902,0,0,1.144301372,0.424409186,0.530776496,1.072878722,2.169123014,0.943140884
daycare,53033024200,0,0,3.252615978,0.929268592,1.806026515,3.127472478,5.416723684,2.891534363
daycare,53033025006,0,0,0.721274,0.267450986,0.334618541,0.676273913,1.367067156,0.594529013
daycare,53033025806,1,1,0.983791266,0.361331709,0.459803653,0.923467819,1.855089435,0.813714069
daycare,53033026400,0,0,1.063367401,0.396224548,0.491448201,0.99643508,2.020762534,0.874959191
daycare,53033028000,2,2,1.091560348,0.393388381,0.517640723,1.026901364,2.037610212,0.908889055
daycare,53033029102,0,0,0.841805711,0.337275996,0.366767638,0.781412792,1.665220307,0.673335605
daycare,53033030902,1,1,0.916125128,0.406306199,0.364911359,0.837446533,1.922376553,0.69981149
daycare,53033031800,1,1,0.807650325,0.266352309,0.408560856,0.767013265,1.440236001,0.691795609
daycare,53033032208,0,0,0.751557428,0.297540738,0.330736429,0.698781562,1.476731003,0.604117051
daycare,53033032319,0,0,1.276205418,0.527506016,0.541434525,1.17941263,2.569746351,1.007347161
daycare,53033011001,0,0,1.570225951,0.565938407,0.744590643,1.477200031,2.931251828,1.307415982
daycare,53033011700,1,1,1.527534297,0.528276761,0.746975856,1.443632964,2.790587116,1.289447927
daycare,53033020500,1,1,1.754717819,0.659477129,0.805487206,1.642533098,3.350158811,1.439267451
daycare,53033022001,2,2,2.871894008,0.92864542,1.472655534,2.732575204,5.071380185,2.473988976
daycare,53033022400,7,7,5.779722636,1.556261412,3.322579523,5.58093447,9.37579657,5.203741109
daycare,53033022901,2,2,1.477585417,0.643135988,0.598766338,1.354795676,3.066196526,1.139015495
daycare,53033024300,6,6,4.030657495,1.151829285,2.237714071,3.875509171,6.71315652,3.583009852
daycare,53033025001,0,0,0.792799889,0.296651545,0.36519328,0.74251612,1.510025859,0.651330099
daycare,53033027800,0,0,0.898049822,0.429911443,0.33246764,0.81000338,1.973985619,0.658996776
daycare,53033029203,0,0,0.817153026,0.343761649,0.341388411,0.753208974,1.66222025,0.639983255
daycare,53033029406,2,2,1.021929865,0.377266895,0.475734401,0.958681251,1.932315779,0.843703013
daycare,53033029902,1,1,0.926689191,0.366740534,0.407930855,0.861658084,1.820471541,0.745002954
daycare,53033030306,0,0,1.137946882,0.542871454,0.422726207,1.027041606,2.495952006,0.83664222
daycare,53033030404,1,1,0.991356064,0.441177511,0.393628459,0.905705685,2.084489503,0.756004586
daycare,53033031703,0,0,0.752283442,0.27953053,0.34843719,0.705170912,1.427443877,0.619619892
daycare,53033032704,1,1,0.77798421,0.391128785,0.274074005,0.695069909,1.763251349,0.554837326
daycare,53033032005,0,0,0.711781312,0.290546144,0.305249982,0.658987367,1.422990427,0.564874686
daycare,53033032008,0,0,0.668653998,0.297442968,0.265599092,0.610926359,1.405604419,0.510018378
daycare,53033032316,1,1,1.059567732,0.383162024,0.501167546,0.996412195,1.981470027,0.881209093
daycare,53033032326,0,0,0.922064826,0.33761235,0.431987633,0.865844439,1.735808837,0.763503309
daycare,53033001702,1,1,4.142375856,1.307257347,2.159318432,3.950318946,7.228177741,3.592628285
daycare,53033003900,4,4,6.011641229,1.735541672,3.316908286,5.775748598,10.05906594,5.33154912
daycare,53033006700,12,12,11.72163055,2.71740809,7.291818516,11.41878052,17.88396822,10.83658977
daycare,53033007800,4,4,4.949816699,1.44133729,2.716699634,4.752418841,8.315013672,4.381077978
daycare,53033009800,4,4,4.182967126,1.413659612,2.079815497,3.962762423,7.55192937,3.556564318
daycare,53033010701,0,0,1.756003726,0.651895266,0.813912549,1.646213861,3.330346706,1.446813747
daycare,53033010002,2,2,3.678918185,1.317594849,1.752893001,3.463468158,6.844764867,3.069831669
daycare,53033024901,0,0,0.763939318,0.29894811,0.33943267,0.711402448,1.491339558,0.61695431
daycare,53033029408,4,4,1.379428617,0.546567086,0.606623968,1.282418203,2.711692316,1.108437729
daycare,53033011402,0,0,1.683711371,0.583166149,0.822442261,1.590975463,3.078295025,1.420597831
daycare,53033004400,11,11,9.680381453,2.308138313,5.93880377,9.416399428,14.93250712,8.909976462
daycare,53033023803,3,3,2.246524307,0.842906077,1.032607493,2.103330444,4.285242234,1.843795934
daycare,53033029303,1,1,0.90769638,0.320908138,0.436712075,0.85578291,1.677345198,0.760730557
daycare,53033002700,3,3,5.660389466,1.564437752,3.205411588,5.455830542,9.287726856,5.068681547
daycare,53033003800,6,6,7.022323492,1.952091428,3.963240167,6.765758252,11.55192743,6.280506758
daycare,53033021803,3,3,3.476583697,1.218016748,1.683963001,3.281028176,6.394064836,2.922430351
daycare,53033022604,4,4,3.527074357,1.118353416,1.832777051,3.362099155,6.168690138,3.05504959
daycare,53033031501,0,0,0.668865528,0.29243233,0.269947704,0.612844581,1.391654005,0.514495688
daycare,53033008900,6,6,6.148745025,1.671397866,3.51562506,5.933426132,10.01564409,5.525228642
daycare,53033023804,0,0,1.555002395,0.552709065,0.745155274,1.465191622,2.881595141,1.300896442
daycare,53033007100,6,6,7.822773398,2.178306924,4.410583254,7.536041738,12.87841971,6.99384234
clinic,53033000200,13,13,4.498218011,1.328516795,2.447270042,4.313988656,7.605929691,3.967988941
clinic,53033000900,12,12,6.60082728,2.001376252,3.532059766,6.316833199,11.29923184,5.785085975
clinic,53033002000,42,42,26.37566939,4.599429389,18.50779399,25.98354108,36.4827547,25.21696474
clinic,53033005000,13,13,7.653652282,2.117163592,4.331995201,7.376608604,12.56310721,6.85232698
clinic,53033005801,9,9,3.871519016,1.307604691,1.925799351,3.66793954,6.987469222,3.292376932
clinic,53033006800,4,4,2.780012148,0.983890671,1.336466313,2.62070738,5.140076339,2.329075409
clinic,53033007900,10,10,5.680011904,1.629177588,3.146341945,5.459845688,9.47608413,5.044947105
clinic,53033009000,6,6,5.892400317,1.584028971,3.390477915,5.690359953,9.551864725,5.306937415
clinic,53033009100,33,33,22.30164166,4.1315635,15.29761294,21.9284961,31.43709675,21.20100932
clinic,53033010702,5,5,2.746828834,0.997822066,1.294739097,2.581745238,5.149170584,2.280839759
clinic,53033012100,2,2,0.978061617,0.459776369,0.368622155,0.885123956,2.125908189,0.724925507
clinic,53033022003,0,0,0.288263403,0.12806544,0.114639316,0.263432489,0.605503874,0.220013827
clinic,53033023201,0,0,0.193503834,0.084623679,0.078077288,0.1772893,0.402671201,0.148825179
clinic,53033025200,0,0,0.301789576,0.135379446,0.118941766,0.275349879,0.637599885,0.229231581
clinic,53033026500,0,0,0.787036644,0.299250754,0.357955679,0.735648762,1.512197763,0.642749501
clinic,53033027100,0,0,0.465823316,0.211743258,0.181323404,0.424062006,0.992016892,0.351462225
clinic,53033027900,0,0,0.281202537,0.127840693,0.109444434,0.255986367,0.598899865,0.212150993
clinic,53033028200,0,0,0.297278931,0.128944687,0.120848215,0.272725254,0.615630148,0.229543327
clinic,53033029502,0,0,0.115268687,0.051310123,0.045758095,0.105305464,0.242407425,0.087892684
clinic,53033030006,0,0,0.096540614,0.052728232,0.031115988,0.084724247,0.230763163,0.06525608
clinic,53033031705,0,0,0.113581861,0.058110351,0.039289995,0.101114158,0.260296919,0.080137945
clinic,53033032212,0,0,0.129163631,0.07453889,0.039102952,0.111867311,0.320138674,0.083916592
clinic,53033032324,0,0,0.162670558,0.106432466,0.042230179,0.136114024,0.438874296,0.095302735
clinic,53033000100,9,9,4.774813828,1.424804856,2.581024436,4.575437877,8.112415181,4.201438177
clinic,53033000700,5,5,4.424032719,1.273192399,2.445630496,4.251462746,7.391970839,3.92638483
clinic,53033001300,1,1,2.262789886,0.732444044,1.159498788,2.152808616,3.997824504,1.948704632
clinic,53033002100,2,2,3.524403228,1.051257659,1.905600341,3.377350585,5.986836493,3.101488742
clinic,53033003000,0,0,1.173889872,0.454985513,0.52569518,1.094542745,2.279449841,0.951631033
clinic,53033003300,0,0,1.294843666,0.490066378,0.591086141,1.21100209,2.48162081,1.059297298
clinic,53033006100,2,2,2.590025254,0.847527095,1.31730175,2.461575262,4.600711623,2.223559633
clinic,53033006900,0,0,1.86866414,0.754526785,0.808844728,1.73272856,3.712772323,1.489827149
clinic,53033007600,2,2,2.780117724,0.971802157,1.348872999,2.624387991,5.107101522,2.338712499
clinic,53033008200,0,0,3.642518007,1.268716564,1.771952967,3.439814456,6.678931844,3.067747815
clinic,53033010300,8,8,5.633073509,1.546445306,3.202456904,5.432079659,9.215523173,5.051391399
clinic,53033011401,1,1,1.546713531,0.60511974,0.687371383,1.440390969,3.019039378,1.249240628
clinic,53033012000,1,1,0.892439944,0.390839261,0.359625553,0.81747178,1.858683214,0.685908974
clinic,53033020600,0,0,0.708168563,0.300711138,0.293421269,0.651828579,1.448379923,0.552275024
clinic,53033021100,0,0,1.0430402,0.385088993,0.485533579,0.978476268,1.972311554,0.861108394
clinic,53033021804,0,0,0.271085036,0.168347774,0.075157408,0.230278943,0.705808972,0.166178741
clinic,53033022005,0,0,0.295759777,0.130457437,0.118401542,0.270600831,0.618602969,0.22652852
clinic,53033022603,0,0,0.247970594,0.117605846,0.092650377,0.224045501,0.541930957,0.182902701
clinic,53033022801,0,0,0.211231974,0.10040934,0.078747473,0.190771849,0.462286166,0.155610373
clinic,53033023202,0,0,0.17887421,0.096535813,0.058420495,0.157408491,0.42425241,0.121901541
clinic,53033023603,0,0,0.210784247,0.09481683,0.082860281,0.192228358,0.446068576,0.1598843
clinic,53033025400,0,0,0.291718636,0.153181922,0.098157734,0.258269563,0.67975432,0.202457243
clinic,53033025805,0,0,0.198057416,0.086492667,0.080017807,0.181502483,0.411802132,0.152431668
clinic,53033028500,0,0,0.229236592,0.108900618,0.085511572,0.207056073,0.501498838,0.16893132
clinic,53033029204,0,0,0.137419947,0.065458462,0.051125525,0.124061747,0.301132181,0.10111879
