encountered_week,residence_puma,pathogen,modeled_intensity_mean,modeled_intensity_sd,modeled_intensity_lower_95_CI,modeled_intensity_median,modeled_intensity_upper_95_CI,modeled_intensity_mode
2019-W18,11607,h1n1pdm,0.00105330304277834,0.000567617274862909,0.000344096756460045,0.000927235969486738,0.00249683826942917,0.000927225327905081
2019-W19,11607,h1n1pdm,0.000799772273486,0.00045424284047433,0.000246271256033021,0.000695431934584748,0.00196222071347945,0.000695434233041025
2019-W20,11607,h1n1pdm,0.000583999006896548,0.000351025727317424,0.000168225941903335,0.000500538031976474,0.00148793857405024,0.000500549677773373
2019-W21,11607,h1n1pdm,0.0004114241730077,0.000262593345989976,0.000110055965303629,0.000346805388413636,0.0010916774802816,0.000346824127646882
2019-W22,11607,h1n1pdm,0.000279178938640244,0.000189795369377268,6.88230825621986e-05,0.000230878269386003,0.000773484601074417,0.000230904734956281
2019-W23,11607,h1n1pdm,0.000183684337679497,0.000133445770093257,4.13775913586739e-05,0.000148607102753669,0.000532777839602464,0.000148639575910704
2019-W24,11607,h1n1pdm,0.000118408531661495,9.22762386561134e-05,2.41340581063402e-05,9.33969170076387e-05,0.000360566313478456,9.34324019129635e-05
2019-W25,11607,h1n1pdm,7.53169638480336e-05,6.32548323891621e-05,1.37246888532133e-05,5.76748712247872e-05,0.000241537629784463,5.77115523885515e-05
2019-W26,11607,h1n1pdm,4.74368422244786e-05,4.31873492986276e-05,7.61428220779007e-06,3.50772433459288e-05,0.000160777205015733,3.51144788922417e-05
2019-W27,11607,h1n1pdm,2.97904239628946e-05,2.96085723311137e-05,4.13665615455621e-06,2.11294028760414e-05,0.000107100962970902,2.11663454466091e-05
2019-W28,11607,h1n1pdm,1.87527561494965e-05,2.05149903639777e-05,2.20481693664179e-06,1.26523833254601e-05,7.17648116623741e-05,1.26878665847679e-05
2019-W29,11607,h1n1pdm,1.18915135721441e-05,1.44517398823146e-05,1.15489399936169e-06,7.55576521081283e-06,4.85826912510254e-05,7.58843487314616e-06
2019-W30,11607,h1n1pdm,7.6238551968516e-06,1.03981563898158e-05,5.94916374914973e-07,4.50790973410927e-06,3.33153897795199e-05,4.53662793051621e-06
2019-W31,11607,h1n1pdm,4.95558592145241e-06,7.66992647712665e-06,3.01474377852702e-07,2.68933238399381e-06,2.31737153469836e-05,2.71345018737668e-06
2018-W47,11608,h1n1pdm,1.01507431823366e-05,2.29740621626711e-05,2.90977004143603e-07,4.1023650775436e-06,5.73735312514113e-05,4.10904237809772e-06
2018-W48,11608,h1n1pdm,1.40283287471139e-05,2.80030254321834e-05,5.20467891099334e-07,6.2832661844713e-06,7.53507346998311e-05,6.29133912621453e-06
2018-W49,11608,h1n1pdm,1.96468682583416e-05,3.49391545128567e-05,9.21474224990115e-07,9.62971267889395e-06,0.000100072609772482,9.63963357218168e-06
2018-W50,11608,h1n1pdm,2.78464909419139e-05,4.44763950170093e-05,1.61816484947374e-06,1.47772069842436e-05,0.000134301165139644,1.47896807534811e-05
2018-W51,11608,h1n1pdm,3.99399786210497e-05,5.7650041794761e-05,2.82811532616701e-06,2.27451706232226e-05,0.000182169919575363,2.27610462251925e-05
2018-W52,11608,h1n1pdm,5.7879326421719e-05,7.58412028555436e-05,4.92662584839375e-06,3.51140400342234e-05,0.000249375762693921,3.51340154917606e-05
2019-W01,11608,h1n1pdm,8.43540613183419e-05,0.00010065765059983,8.53432887008857e-06,5.4181126743063e-05,0.000342928283123509,5.42052945056288e-05
2019-W02,11608,h1n1pdm,0.000123074742915333,0.000134027717347865,1.46574617980346e-05,8.32439917392138e-05,0.000471581614188871,8.32708721067033e-05
2019-W03,11608,h1n1pdm,0.000178662950047333,0.000177825168723541,2.48254176742115e-05,0.000126630330366219,0.000644639899924153,0.000126655899061163
2019-W04,11608,h1n1pdm,0.000255705676363156,0.000232895194695037,4.10959579781273e-05,0.000189046541925739,0.000868324529701626,0.000189064402609477
2019-W05,11608,h1n1pdm,0.000357921905722314,0.000298678004092633,6.59453510202142e-05,0.000274808439945348,0.00114391080702518,0.000274810277284512
2019-W06,11608,h1n1pdm,0.000484695394813179,0.000371143517491062,0.00010142261679868,0.000384832207505435,0.00145897644705973,0.000384812252395972
2019-W07,11608,h1n1pdm,0.000622230851197202,0.000438072590011688,0.000146420106347987,0.000508784928463488,0.00176663242512316,0.000508755686759069
2019-W08,11608,h1n1pdm,0.000753252319557036,0.000489036933261496,0.000197208284021824,0.000631780673354784,0.0020223470056691,0.000631767422616237
2019-W09,11608,h1n1pdm,0.00087172697659082,0.000524434046149775,0.00025084208015885,0.000746970752445293,0.0022223461777452,0.000746987567687703
2019-W10,11608,h1n1pdm,0.000982173341577838,0.000551536180663739,0.000306367064730198,0.0008563868845858,0.0023915810474397,0.000856428161670344
2019-W11,11608,h1n1pdm,0.0010955876098064,0.000580040562708341,0.000364851559888514,0.000968258468598991,0.00256727279729722,0.000968305359363086
2019-W12,11608,h1n1pdm,0.00121694744177663,0.000615471414742838,0.000425472892114401,0.00108596161853479,0.00276948252392615,0.00108599862911731
2019-W13,11608,h1n1pdm,0.00133962236243633,0.000657972218341132,0.000482689119867322,0.0012024150641438,0.00299304155468196,0.00120243848532065
2019-W14,11608,h1n1pdm,0.00143975011851521,0.000700120872289585,0.000524043375569794,0.00129477926898461,0.00319676128314634,0.001294792999043
2019-W15,11608,h1n1pdm,0.0014833421604806,0.000728763825117635,0.000534344616938926,0.00133134304839201,0.00331475293710762,0.00133134757706439
2019-W16,11608,h1n1pdm,0.00145093783845878,0.000734141743826853,0.000507092957226762,0.00129464804072677,0.00330306881982535,0.00129463743633571
2019-W17,11608,h1n1pdm,0.00133486976111883,0.000707158371521346,0.000444308937507527,0.00117957267909622,0.00312949409063348,0.00117954737937937
2019-W18,11608,h1n1pdm,0.00115764309213421,0.000650633417510554,0.000360804008087127,0.00100917479147177,0.00282076241912559,0.00100914548971957
2019-W19,11608,h1n1pdm,0.000952775834802159,0.000573803605497024,0.000273838842944708,0.000816189372050073,0.00243087446381816,0.000816170270496098
2019-W20,11608,h1n1pdm,0.000755538030964443,0.000491086613879446,0.000197511156347177,0.000633481060194095,0.00203005408543368,0.000633474075385014
2019-W21,11608,h1n1pdm,0.000579107725644415,0.000408276751860557,0.000135996844185637,0.000473306841328169,0.00164558999782269,0.000473313536434453
2019-W22,11608,h1n1pdm,0.000428320039604486,0.000328730571732367,8.93069563646891e-05,0.000339782678819639,0.00129109147413261,0.000339807885256837
2019-W23,11608,h1n1pdm,0.0003077201956336,0.000257906391375103,5.63017526096573e-05,0.000235841092814163,0.000986177676521846,0.000235883711131312
2019-W24,11608,h1n1pdm,0.000216991653196206,0.000199238581094578,3.44083174126558e-05,0.000159835320702125,0.000740684962970891,0.000159889455986198
2019-W25,11608,h1n1pdm,0.000151252375863685,0.000152718512256071,2.05007578258802e-05,0.000106434485294183,0.000550731869887431,0.000106495074101553
2019-W26,11608,h1n1pdm,0.00010457778781383,0.000116670341229459,1.19228168003404e-05,6.9801793005349e-05,0.0004067187181286,6.98661427157201e-05
2019-W27,11608,h1n1pdm,7.22228922424686e-05,8.95588776251407e-05,6.79807379879562e-06,4.53373334525111e-05,0.000300310827078362,4.54031671370165e-05
2019-W28,11608,h1n1pdm,5.0083304048019e-05,6.95332522710782e-05,3.8090974225693e-06,2.92713636143629e-05,0.000222747133457794,2.93366200327966e-05
2019-W29,11608,h1n1pdm,3.50467368736078e-05,5.4949164262501e-05,2.10180436235028e-06,1.88459942474326e-05,0.00016664498432414,1.89085261775625e-05
2019-W30,11608,h1n1pdm,2.48382485682093e-05,4.44246031182597e-05,1.14310508167066e-06,1.21213637634152e-05,0.000126058856678829,1.21791809929063e-05
2019-W31,11608,h1n1pdm,1.78786247615936e-05,3.6902885888563e-05,6.12998275666734e-07,7.79513944252362e-06,9.65427272957589e-05,7.84670474218135e-06
2018-W47,11609,h1n1pdm,7.73304395838483e-05,8.76240212727816e-05,8.56341316860244e-06,5.11691195622453e-05,0.000303464235165693,5.12536457225459e-05
2018-W48,11609,h1n1pdm,0.000100662894172696,0.000102252960373904,1.34881817543555e-05,7.06194788904107e-05,0.000367639843710558,7.07037850246795e-05
2018-W49,11609,h1n1pdm,0.000132505542332487,0.000121873185832971,2.09319209105811e-05,9.75266406287627e-05,0.000452440106016463,9.76096005825798e-05
2018-W50,11609,h1n1pdm,0.000176139281019305,0.000147987732954398,3.20794439859922e-05,0.000134859113576989,0.00056504412272559,0.000134941380591762
2018-W51,11609,h1n1pdm,0.000236432835777646,0.000182786395834644,4.87455018656544e-05,0.000187051954146135,0.000715877068005389,0.000187134889747452
2018-W52,11609,h1n1pdm,0.000319965808607837,0.00022892238693314,7.36002577445933e-05,0.000260222415514219,0.000918080921573276,0.000260306186750195
2019-W01,11609,h1n1pdm,0.000434534017355827,0.000288967448725958,0.000110241650878084,0.0003618313549721,0.0011855430999536,0.000361912698621743
2019-W02,11609,h1n1pdm,0.000589490333719696,0.000365602168590575,0.000163408234986553,0.000500964444656111,0.00153373733433743,0.000501033650864784
2019-W03,11609,h1n1pdm,0.000793927636390692,0.000460581598082606,0.000238507703175489,0.000686733284032602,0.00197527549889024,0.000686775329142949
2019-W04,11609,h1n1pdm,0.00105189125308837,0.000572599783222546,0.00033981830465064,0.000923878300203725,0.00250985365758208,0.000923880566465943
2019-W05,11609,h1n1pdm,0.00136003341386152,0.000697310515467113,0.000468800454218732,0.00121023297120577,0.00312242076376921,0.00121019035972696
2019-W06,11609,h1n1pdm,0.00169749664610755,0.000823668243410939,0.000619286741866426,0.00152720547381139,0.00376429293161566,0.00152712770266363
2019-W07,11609,h1n1pdm,0.00200407379590597,0.000925484352363359,0.000767534125048601,0.00181943544976682,0.0043107479449457,0.00181936103585549
2019-W08,11609,h1n1pdm,0.00222630544835943,0.000985418646124799,0.000887369538097099,0.00203579589848024,0.00466782981597298,0.00203576139702035
2019-W09,11609,h1n1pdm,0.00235937356781071,0.00101041956381327,0.000969036018036562,0.00216885288663406,0.00485116057952019,0.00216886565918584
2019-W10,11609,h1n1pdm,0.00242936054220849,0.0010181534370867,0.00101706285799723,0.00224054344990658,0.00493250176753192,0.00224059173623061
2019-W11,11609,h1n1pdm,0.00247155303679016,0.00102621147083783,0.00104319524305274,0.00228261296412619,0.00499114925589015,0.00228267718625731
2019-W12,11609,h1n1pdm,0.00249890257661935,0.0010408102281809,0.00105187415420329,0.00230681010624893,0.00505547739417856,0.0023068728428605
2019-W13,11609,h1n1pdm,0.00249892059625077,0.00105710988883413,0.00103762055619983,0.00230146558867717,0.00510126557100998,0.0023015130272664
2019-W14,11609,h1n1pdm,0.00243497412211808,0.00105872371777199,0.00098648490255163,0.00223302867067682,0.00505142658137562,0.00223305080595853
2019-W15,11609,h1n1pdm,0.00227010278278267,0.00102527651984288,0.000887933415658545,0.00206888140997973,0.00481742559870112,0.00206887676913057
2019-W16,11609,h1n1pdm,0.00200551390732835,0.000949070784536319,0.000750017359890653,0.00181277672553331,0.00437872410178688,0.00181275103171702
2019-W17,11609,h1n1pdm,0.001663341662257,0.000830353785129879,0.000589503622022838,0.00148820906187038,0.00375460353721801,0.00148818163308884
2019-W18,11609,h1n1pdm,0.00129804703394193,0.00068710976173829,0.000432409561876915,0.00114723176200936,0.00304159609056489,0.00114721946413804
2019-W19,11609,h1n1pdm,0.000959622104668599,0.000540744243512813,0.00029817387180691,0.000836026724621574,0.00234213673175641,0.000836036382743134
2019-W20,11609,h1n1pdm,0.000682315339827668,0.000410491264729333,0.000196326765444017,0.000584663546246342,0.0017394458050775,0.000584686324036157
2019-W21,11609,h1n1pdm,0.00046810792474503,0.000301345064354408,0.000123861002346362,0.000393602150422692,0.00124932655616966,0.000393632715064289
2019-W22,11609,h1n1pdm,0.000309364152431022,0.000213544532967994,7.47293736376874e-05,0.000254599445086794,0.000866132906108427,0.00025463714630521
2019-W23,11609,h1n1pdm,0.000198262271916785,0.000147089686252773,4.33675517557831e-05,0.000159227163407735,0.000583476621275126,0.000159269012328035
2019-W24,11609,h1n1pdm,0.00012450305371265,9.95699794954202e-05,2.44280777856167e-05,9.72329173829608e-05,0.000386003666589175,9.72751629822259e-05
2019-W25,11609,h1n1pdm,7.71555093842631e-05,6.67747178723726e-05,1.34229786130841e-05,5.83405118582968e-05,0.000252635684662938,5.8381279740581e-05
2019-W26,11609,h1n1pdm,4.73495380924245e-05,4.45763673108051e-05,7.19952857248289e-06,3.44755374045802e-05,0.000164210913164241,3.4514443898431e-05
2019-W27,11609,h1n1pdm,2.89767543539191e-05,2.98658256283095e-05,3.78365564492181e-06,2.01777716363873e-05,0.000106755317176899,2.02143359628311e-05
2019-W28,11609,h1n1pdm,1.77769523195384e-05,2.02141083498723e-05,1.9520524679294e-06,1.17396837322155e-05,6.97701699627e-05,1.17731903107282e-05
2019-W29,11609,h1n1pdm,1.09873625031089e-05,1.39057778084041e-05,9.90350656259865e-07,6.81173779294939e-06,4.60411050504905e-05,6.841348458089e-06
2019-W30,11609,h1n1pdm,6.86656970931549e-06,9.76893087455637e-06,4.94413873661133e-07,3.94864086167688e-06,3.07587549552397e-05,3.97373828541456e-06
2019-W31,11609,h1n1pdm,4.35125344206854e-06,7.03532184680501e-06,2.42946189292015e-07,2.28880163606759e-06,2.08329841571419e-05,2.30918925460521e-06
2018-W47,11610,h1n1pdm,5.7017538106192e-05,7.15124241619725e-05,5.25445516685946e-06,3.55453883459271e-05,0.000238768741986387,3.55987838109096e-05
2018-W48,11610,h1n1pdm,7.39008041924895e-05,8.30444239807473e-05,8.31515687714942e-06,4.91280372068115e-05,0.00028869497837034,4.91817018817378e-05
2018-W49,11610,h1n1pdm,9.68927109277376e-05,9.85082809817916e-05,1.29750276169578e-05,6.79447029708153e-05,0.000354316078609095,6.79981781249072e-05
2018-W50,11610,h1n1pdm,0.000128335244636727,0.00011904391460318,2.00090751590315e-05,9.40887424845579e-05,0.000440981365091273,9.41426358234995e-05
2018-W51,11610,h1n1pdm,0.000171706170425467,0.000146321716584745,3.06121562237217e-05,0.000130690057568923,0.000556465556601206,0.000130745282169666
2018-W52,11610,h1n1pdm,0.000231700253147041,0.000182355909709616,4.65562492050649e-05,0.000182073391868592,0.000710511873841833,0.000182129914166994
2019-W01,11610,h1n1pdm,0.00031386925305664,0.000229068646192276,7.02561528382856e-05,0.000253529617174889,0.000913276940283615,0.000253585063917943
2019-W02,11610,h1n1pdm,0.000424875348037381,0.000288449132811527,0.000104925537630839,0.000351519900250044,0.00117599256554055,0.000351567614217743
2019-W03,11610,h1n1pdm,0.000571193949764118,0.000361743566106849,0.000154293505998226,0.000482560357033211,0.0015075851483311,0.000482590072208569
2019-W04,11610,h1n1pdm,0.000755699782720008,0.000447806273304662,0.000221436884888006,0.0006501280940534,0.00190715103398422,0.000650130992893694
2019-W05,11610,h1n1pdm,0.000976026700975153,0.000543174905816123,0.000307625358497808,0.000852852714291377,0.0023628696207699,0.000852824940502744
2019-W06,11610,h1n1pdm,0.00121734213478598,0.000639289452505108,0.000409052298481672,0.00107776481762182,0.00283807102028533,0.00107771290479062
2019-W07,11610,h1n1pdm,0.00143670330453582,0.000716087357846054,0.00051002833260489,0.0012858360872678,0.00323988377045028,0.00128578693525647
2019-W08,11610,h1n1pdm,0.00159604488950379,0.000760584477391515,0.000592799407146133,0.00144080853800308,0.00349971981706853,0.0014407874023458
2019-W09,11610,h1n1pdm,0.00169208165593067,0.000778515399533407,0.000650286041259835,0.00153718558545249,0.00363122945943198,0.0015371965581748
2019-W10,11610,h1n1pdm,0.00174356078890022,0.000783747786996069,0.000684984828661813,0.00159028212987484,0.0036894277430553,0.00159031600421623
2019-W11,11610,h1n1pdm,0.00177578850237397,0.000790011562760599,0.000704408721826355,0.00162247407810608,0.00373437318366525,0.00162251769031172
2019-W12,11610,h1n1pdm,0.00179804854076244,0.000802217788835604,0.000711335939683796,0.00164203020167608,0.00378769436174844,0.0016420729889956
2019-W13,11610,h1n1pdm,0.00180131432772805,0.000816678704418459,0.000701990392475161,0.00164057609991818,0.00383135452839456,0.00164060962482421
2019-W14,11610,h1n1pdm,0.00175901469910569,0.000820649836780766,0.000667001957487067,0.00159406713682317,0.00380700026548013,0.00159408424797749
2019-W15,11610,h1n1pdm,0.00164403195425853,0.000798054546586919,0.000599471383484806,0.00147898814138818,0.00364639967501089,0.00147898677066625
2019-W16,11610,h1n1pdm,0.00145656865327365,0.000742372537206763,0.000505206837535856,0.00129773513285973,0.00333127820084519,0.00129771856513031
2019-W17,11610,h1n1pdm,0.00121193799393653,0.000653110037086861,0.000395921138599233,0.00106688227912093,0.00287291999880319,0.00106686394494585
2019-W18,11610,h1n1pdm,0.000949155000969236,0.00054371659028536,0.00028940917241898,0.000823595120207933,0.00234199014891684,0.000823587118286202
2019-W19,11610,h1n1pdm,0.000704447464757345,0.000430675352581877,0.000198793902520684,0.000601024004188303,0.00181550026886381,0.000601031306222316
2019-W20,11610,h1n1pdm,0.000503025104758755,0.000329186953573739,0.000130345378395435,0.000420907111823526,0.00135777742009727,0.000420923521307083
2019-W21,11610,h1n1pdm,0.000346706236200182,0.000243411390455525,8.18727465123535e-05,0.000283756846437467,0.000982249958871397,0.000283778600099865
2019-W22,11610,h1n1pdm,0.000230277432093043,0.000173796941968731,4.91738237831124e-05,0.000183803929421515,0.000685979876194615,0.000183830543696481
2019-W23,11610,h1n1pdm,0.000148368407939713,0.00012065018903991,2.84081283898075e-05,0.000115112491996193,0.000465518543004897,0.000115141810599339
2019-W24,11610,h1n1pdm,9.37033389517731e-05,8.23300464906473e-05,1.59313010880953e-05,7.0392362486806e-05,0.000310204747066778,7.04216817759729e-05
2019-W25,11610,h1n1pdm,5.84209166381592e-05,5.56665472019345e-05,8.71773185058194e-06,4.22948291413854e-05,0.000204455416675862,4.23227842414363e-05
2019-W26,11610,h1n1pdm,3.6082302731459e-05,3.74701709376349e-05,4.65829532699891e-06,2.50281590729286e-05,0.000133782511473969,2.50544870510445e-05
2019-W27,11610,h1n1pdm,2.2230733534858e-05,2.53163995359471e-05,2.44026789831355e-06,1.46684973688889e-05,8.75145432768963e-05,1.46929505990036e-05
2019-W28,11610,h1n1pdm,1.3735144991609e-05,1.72822368506022e-05,1.25574520345494e-06,8.54584397080765e-06,5.7520018002617e-05,8.56806733772176e-06
